技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
メロメロ,ノーマル,変化,-,-,100,15,×,相手が自分とは異なる性別の場合、相手を『メロメロ』状態にする。『メロメロ』状態になると、50%の確率で相手は自分に攻撃できなくなる。自分と相手の性別が同じ時や、どちらかが性別不明の場合は失敗する。
あまごい,みず,変化,-,-,-,5,×,5ターンの間、天気を『あめ』にする。
にほんばれ,ほのお,変化,-,-,-,5,×,5ターンの間、天気を『ひざしがつよい』にする。
からげんき,ノーマル,物理,70,120,100,20,○,自分が『どく』『まひ』『やけど』状態の時、威力が2倍になる。『やけど』による『こうげき』の半減の影響を受けない。
スピードスター,ノーマル,特殊,60,110,-,20,×,相手全体が対象。自分の命中率、相手の回避率に関係なく必ず命中する。
うそなき,あく,変化,-,-,100,20,×,相手の『とくぼう』ランクを2段階下げる。
がんせきふうじ,いわ,物理,60,110,95,15,×,100%の確率で相手の『すばやさ』ランクを1段階下げる。
とんぼがえり,むし,物理,70,120,100,20,○,攻撃後、手持ちのポケモンと入れ替わる。
しっぺがえし,あく,物理,50,100,100,10,○,自分が後攻の時、威力が2倍になる。
ダメおし,あく,物理,60,110,100,10,○,そのターン、相手が既にダメージを受けている時、威力が2倍になる。
りんしょう,ノーマル,特殊,60,110,100,15,×,同じターンに他のポケモンも『りんしょう』を使おうとすると、『すばやさ』に関係なく最初に使用したポケモンに続いて使用でき、最初以外の『りんしょう』は威力が2倍になる。音系の技。相手の『みがわり』状態を貫通する。(ダブルバトル用)
かたきうち,ノーマル,物理,70,120,100,5,○,前のターンに味方のポケモンが倒されていると威力が2倍になる。
バークアウト,あく,特殊,55,110,95,15,×,相手全体が対象。100%の確率で相手の『とくこう』ランクを1段階下げる。音系の技。相手の『みがわり』状態を貫通する。
エアスラッシュ,ひこう,特殊,75,130,95,15,×,30%の確率で相手をひるませる。
みがわり,ノーマル,変化,-,-,-,10,×,自分のHPを最大HPの1/4だけ減らして、減らしたHPと同じHPの自分の分身を作り、分身のHPが0になるまですべての攻撃を自分の代わりに分身が受ける。分身は状態異常にならない。ただし、音系の技などはそのまま受ける。
こらえる,ノーマル,変化,-,-,-,10,×,必ず先制できる(優先度:+4)。そのターンに『ひんし』状態になる攻撃を受けてもHPが1残る。連続で使うと失敗しやすくなる。
ねごと,ノーマル,変化,-,-,-,10,×,自分が『ねむり』状態の時のみ使用可能。自分の持っている技のうち1つをランダムで使う。PPが減少するのはこの技のみ。
シャドーボール,ゴースト,特殊,80,130,100,15,×,20%の確率で相手の『とくぼう』ランクを1段階下げる。
ねっぷう,ほのお,特殊,95,130,90,10,×,相手全体が対象。10%の確率で相手を『やけど』状態にする。
ちょうはつ,あく,変化,-,-,100,20,×,3ターンの間、相手は攻撃技しか出せなくなる。(変化技を使えなくする)
てっぺき,はがね,変化,-,-,-,15,×,自分の『ぼうぎょ』ランクを2段階上げる。
あくのはどう,あく,特殊,80,130,100,15,×,20%の確率で相手をひるませる。
ブレイブバード,ひこう,物理,120,140,100,15,○,相手に与えたダメージの1/3を自分も受ける。
わるだくみ,あく,変化,-,-,-,20,×,自分の『とくこう』ランクを2段階上げる。
イカサマ,あく,物理,95,130,100,15,○,自分の『こうげき』ではなく、相手の『こうげき』の能力値でダメージ計算する。
どくどく,どく,変化,-,-,90,10,×,相手を『もうどく』状態にする。『もうどく』状態は通常の『どく』状態と違い、受けるダメージが1/16、2/16、3/16・・・と増えていく。『どく』タイプのポケモンが使うと必ず命中する。『どく』タイプや『はがね』タイプには無効。
くろいまなざし,ノーマル,変化,-,-,-,5,×,相手は逃げたり、交代できなくなる。自分が場を離れると効果は消える。
はねやすめ,ひこう,変化,-,-,-,10,×,HPが最大HPの半分回復するが、そのターンは『ひこう』タイプではなくなる。
みだれづき,ノーマル,物理,15,90,85,20,○,1ターンに2～5回連続で攻撃する。
オウムがえし,ひこう,変化,-,-,-,20,×,相手が最後に使った技で、相手を攻撃する。技の対象が「1体選択」の場合は技を使用したポケモン(味方を含める)を攻撃し、それ以外の場合は、自分がその技を使用した場合に本来取りうる対象に攻撃する(「相手全体」「自分以外」など)。ただし、技の対象が「自分」や「場」の場合などは失敗する。相手の技がZワザの場合は失敗する。
だましうち,あく,物理,60,110,-,20,○,自分の命中率、相手の回避率に関係なく必ず命中する。
さしおさえ,あく,変化,-,-,100,15,×,5ターンの間、持っている道具を使えなくなる。トレーナーもそのポケモンには道具を使えない。
おしおき,あく,物理,-,130,100,5,○,威力は60を基本として、相手のいずれかの能力ランクが1つ上がる度に20上がる。(最大200)
いあいぎり,ノーマル,物理,50,100,95,30,○,通常攻撃。
かげぶんしん,ノーマル,変化,-,-,-,15,×,自分の回避率を1段階上げる。
いばる,ノーマル,変化,-,-,85,15,×,相手を1～4ターンの間『こんらん』状態にするが、相手の『こうげき』ランクを2段階上げてしまう。(第6世代は命中率:90)
おんがえし,ノーマル,物理,-,130,100,20,○,ポケモンがなついているほど威力が高くなる。最大102。
やつあたり,ノーマル,物理,-,130,100,20,○,ポケモンがなついていないほど威力が高くなる。最大102。
めざめるパワー,ノーマル,特殊,60,110,100,15,×,自分の個体値によって『タイプ』が変わる。(BW2までは威力も個体値によって変化)
じこあんじ,ノーマル,変化,-,-,-,10,×,相手にかかっている補助効果を自分にもかける。
いわくだき,かくとう,物理,40,70,100,15,○,50%の確率で相手の『ぼうぎょ』ランクを1段階下げる。
いちゃもん,あく,変化,-,-,100,15,×,使用後、相手は同じ技を連続で出せなくなる。ダイマックスしている相手には無効。
ひみつのちから,ノーマル,物理,70,120,100,20,×,30%の確率で相手に以下の追加効果を与える。地形が草むらやグラスフィールドの時は『ねむり』状態、水上の時は『こうげき』ランクを1段階下げ、砂地の時は命中率を1段階下げ、岩場と洞窟の時はひるませ、雪原と氷上の時は『こおり』状態、火山の時は『やけど』状態、ミストフィールドの時は『とくこう』ランクを1段階下げ、サイコフィールドの時は『すばやさ』ランクを1段階下げ、ウルトラスペースの時は『ぼうぎょ』を1段階下げ、その他は『まひ』状態にする。また、ORASではフィールドで使うと秘密基地を作ることができる。
つばめがえし,ひこう,物理,60,110,-,20,○,自分の命中率、相手の回避率に関係なく必ず命中する。
はねやすめ,ひこう,変化,-,-,-,10,×,HPが最大HPの半分回復するが、そのターンは『ひこう』タイプではなくなる。
やきつくす,ほのお,特殊,60,110,100,15,×,相手全体が対象。相手の持っている『きのみ』や『ノーマルジュエル』を使えなくする。
ないしょばなし,ノーマル,変化,-,-,-,20,×,相手の『とくこう』ランクを1段階下げる。自分の命中率、相手の回避率に関係なく必ず命中する。相手の『まもる』『みきり』『トーチカ』『ニードルガード』『ブロッキング』の効果を受けない(『ダイウォール』を除く)。音系の技。相手の『みがわり』状態を貫通する。
よこどり,あく,変化,-,-,-,10,×,必ず先制でき(優先度:+4)、相手が使おうとした、能力ランクを変化させる技や回復系の技の効果を奪い、自分にかける。
とおせんぼう,ノーマル,変化,-,-,-,5,×,相手は逃げたり、交代できなくなる。自分が場を離れると効果は消える。
