技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
りゅうせいぐん,ドラゴン,特殊,130,140,90,5,×,攻撃後、100%の確率で自分の『とくこう』ランクが2段階下がる。
りゅうのいかり,ドラゴン,特殊,-,100,100,10,×,40の固定ダメージを与える。
しぜんのめぐみ,ノーマル,物理,-,130,100,15,×,持っている『きのみ』によって『タイプ』と威力が変わる。『きのみ』はなくなる。
ほえる,ノーマル,変化,-,-,-,20,×,必ず後攻になる(優先度:-6)。相手のポケモンを強制的に交代させる。野生のポケモンの場合は戦闘を終了する。自分の命中率、相手の回避率に関係なく必ず命中する。相手の『まもる』『みきり』『トーチカ』『ニードルガード』『ブロッキング』の効果を受けない。音系の技。相手の『みがわり』状態を貫通する。ダイマックスしている相手には無効。野生のポケモンの場合、相手が自分のレベルより高い場合は失敗する。
どくどく,どく,変化,-,-,90,10,×,相手を『もうどく』状態にする。『もうどく』状態は通常の『どく』状態と違い、受けるダメージが1/16、2/16、3/16・・・と増えていく。『どく』タイプのポケモンが使うと必ず命中する。『どく』タイプや『はがね』タイプには無効。
かげぶんしん,ノーマル,変化,-,-,-,15,×,自分の回避率を1段階上げる。
おんがえし,ノーマル,物理,-,130,100,20,○,ポケモンがなついているほど威力が高くなる。最大102。
やつあたり,ノーマル,物理,-,130,100,20,○,ポケモンがなついていないほど威力が高くなる。最大102。
めざめるパワー,ノーマル,特殊,60,110,100,15,×,自分の個体値によって『タイプ』が変わる。(BW2までは威力も個体値によって変化)
じこあんじ,ノーマル,変化,-,-,-,10,×,相手にかかっている補助効果を自分にもかける。
しぜんのちから,ノーマル,変化,-,-,-,20,×,地形が草むらの時は『エナジーボール』、水上の時は『ハイドロポンプ』、砂地の時は『だいちのちから』、岩場と洞窟の時は『パワージェム』、火山の時は『ふんえん』、氷上の時は『れいとうビーム』、ミストフィールドの時は『ムーンフォース』、グラスフィールドの時は『エナジーボール』、エレキフィールドの時は『10まんボルト』、サイコフィールドやウルトラスペースの時は『サイコキネシス』、それ以外は『トライアタック』となる。(第6世代は沼地の時は『どろばくだん』、雪原の時は『こおりのいぶき』)
はねやすめ,ひこう,変化,-,-,-,10,×,HPが最大HPの半分回復するが、そのターンは『ひこう』タイプではなくなる。
ドラゴンテール,ドラゴン,物理,60,110,90,10,○,必ず後攻になる(優先度:-6)。攻撃後、相手のポケモンを強制的に交代させる。野生のポケモンの場合は戦闘を終了する。ダイマックスしている相手には追加効果は無効。
ないしょばなし,ノーマル,変化,-,-,-,20,×,相手の『とくこう』ランクを1段階下げる。自分の命中率、相手の回避率に関係なく必ず命中する。相手の『まもる』『みきり』『トーチカ』『ニードルガード』『ブロッキング』の効果を受けない(『ダイウォール』を除く)。音系の技。相手の『みがわり』状態を貫通する。
かまいたち,ノーマル,特殊,80,130,100,10,×,相手全体が対象。1ターン目は攻撃せずに、2ターン目で攻撃する。急所に当たりやすい(急所ランク:+1)。
がむしゃら,ノーマル,物理,-,130,100,5,○,相手の残りHPから自分の残りHPを引いた分のダメージを与える。
シグナルビーム,むし,特殊,75,130,100,15,×,10%の確率で相手を1～4ターンの間『こんらん』状態にする。
とおせんぼう,ノーマル,変化,-,-,-,5,×,相手は逃げたり、交代できなくなる。自分が場を離れると効果は消える。
でんげきは,でんき,特殊,60,110,-,20,×,自分の命中率、相手の回避率に関係なく必ず命中する。
みずのはどう,みず,特殊,60,110,100,20,×,20%の確率で相手を1～4ターンの間『こんらん』状態にする。
おいかぜ,ひこう,変化,-,-,-,15,×,4ターンの間、自分と味方の『すばやさ』が2倍になる。
きりばらい,ひこう,変化,-,-,-,15,×,相手の回避率を1段階下げる。相手の場の『しろいきり』『ひかりのかべ』『リフレクター』『しんぴのまもり』『オーロラベール』、両方の場の『まきびし』『どくびし』『ステルスロック』『ねばねばネット』、さらに第8世代からは『エレキフィールド』『グラスフィールド』『サイコフィールド』『ミストフィールド』の効果を解除する。相手が『みがわり』状態の場合、回避率を下げる効果のみ失敗する。
