技名,タイプ,分類,威力,ダイ,命中,PP,直,説明
アイアンテール,はがね,物理,100,130,75,15,○,30%の確率で相手の『ぼうぎょ』ランクを1段階下げる。
ちょうはつ,あく,変化,-,-,100,20,×,3ターンの間、相手は攻撃技しか出せなくなる。(変化技を使えなくする)
ドラゴンクロー,ドラゴン,物理,80,130,100,15,○,通常攻撃。
りゅうのはどう,ドラゴン,特殊,85,130,100,10,×,通常攻撃。
だいちのちから,じめん,特殊,90,130,100,10,×,10%の確率で相手の『とくぼう』ランクを1段階下げる。
ストーンエッジ,いわ,物理,100,130,80,5,×,急所に当たりやすい(急所ランク:+1)。
エレキボール,でんき,特殊,-,130,100,10,×,相手より『すばやさ』が高いほど威力が高くなる。1倍未満は40、2倍未満は60、3倍未満は80、4倍未満は120、それ以上は150。
ワイルドボルト,でんき,物理,90,130,100,15,○,相手に与えたダメージの1/4を自分も受ける。
10まんばりき,じめん,物理,95,130,95,10,○,通常攻撃。
りゅうせいぐん,ドラゴン,特殊,130,140,90,5,×,攻撃後、100%の確率で自分の『とくこう』ランクが2段階下がる。
